,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,Can be used to estimate how strong lake erie is releasing toxins in that given day,,,,
42,-83.75,2018,214,0.5454697766,0.000003516455585,,,,
42,-83.125,2018,214,0.5863167844,0.000003647538214,,,,
42,-82.5,2018,214,0.558881558,0.000003146306407,,,,
42.5,-83.75,2018,214,0.7385773416,0.000006510656676,,,,
42.5,-83.125,2018,214,0.6236962266,0.000004312857113,,,,
42.5,-82.5,2018,214,0.5866953631,0.000003649893392,,,,
41,-83.75,2018,215,0.1996800837,0.0000004561037536,,,,
41,-83.125,2018,215,0.2264126794,0.0000005819403857,,,,
41,-82.5,2018,215,0.1608162624,0.0000002938256475,,,,
41.5,-83.75,2018,215,0.2089802266,0.000000494761412,,,,
41.5,-83.125,2018,215,0.2491678873,0.0000006629868563,,,,
41.5,-82.5,2018,215,0.2934049043,0.0000008740224458,,,,
42,-83.75,2018,215,0.217756472,0.0000005216903598,,,,
42,-83.125,2018,215,0.248038582,0.0000006156128676,,,,
42,-82.5,2018,215,0.3675688647,0.000001274777044,,,,
42.5,-83.75,2018,215,0.1124795019,0.0000001366522136,,,,
42.5,-83.125,2018,215,0.1374954034,0.0000001924377416,,,,
42.5,-82.5,2018,215,0.2911728739,0.000000820139908,,,,
41,-83.75,2018,216,0.03508310167,0.00000001337568367,,,,
41,-83.125,2018,216,0.04235281987,0.00000002043030876,,,,
41,-82.5,2018,216,0.07956816441,0.00000007035060623,,,,
41.5,-83.75,2018,216,0.02765042447,0.000000009117828026,,,,
41.5,-83.125,2018,216,0.03078311941,0.00000001126664379,,,,
41.5,-82.5,2018,216,0.1105984108,0.0000001324352676,,,,
42,-83.75,2018,216,0.06537611206,0.00000004913750627,,,,
42,-83.125,2018,216,0.1021948219,0.0000001137192976,,,,
42,-82.5,2018,216,0.1313923665,0.0000001763603225,,,,
42.5,-83.75,2018,216,0.07873045678,0.00000006851207088,,,,
42.5,-83.125,2018,216,0.06359419033,0.00000004319363853,,,,
42.5,-82.5,2018,216,0.05574320597,0.0000000317570426,,,,
41,-83.75,2018,217,0.6322305343,0.00000379413542,,,,
41,-83.125,2018,217,0.6228863162,0.000003637594716,,,,
41,-82.5,2018,217,0.5482595911,0.000002784656715,,,,
41.5,-83.75,2018,217,0.831536965,0.000006643361236,,,,
41.5,-83.125,2018,217,0.9879036142,0.000008850045467,,,,
41.5,-82.5,2018,217,1.12527721,0.00001091472649,,,,
42,-83.75,2018,217,1.190528974,0.00001326402673,,,,
42,-83.125,2018,217,1.295988398,0.00001476839614,,,,
42,-82.5,2018,217,1.3667512,0.00001557477148,,,,
42.5,-83.75,2018,217,1.595485477,0.00002373598246,,,,
42.5,-83.125,2018,217,1.239718759,0.00001381206432,,,,
42.5,-82.5,2018,217,1.190043599,0.00001219022775,,,,
41,-83.75,2018,218,1.095184491,0.0000107906988,,,,
41,-83.125,2018,218,1.233522989,0.00001384699302,,,,
41,-82.5,2018,218,1.044343352,0.000009971402333,,,,
41.5,-83.75,2018,218,1.049073522,0.000009703815592,,,,
41.5,-83.125,2018,218,1.315683406,0.00001499282999,,,,
41.5,-82.5,2018,218,1.767433961,0.00002629405414,,,,
42,-83.75,2018,218,0.6131258405,0.000003173675617,,,,
42,-83.125,2018,218,0.9644865298,0.000007641629961,,,,
42,-82.5,2018,218,1.324586907,0.00001410021331,,,,
42.5,-83.75,2018,218,0.5948762735,0.000003021426777,,,,
42.5,-83.125,2018,218,0.5415005229,0.000002449264828,,,,
42.5,-82.5,2018,218,0.7103530047,0.000004110689701,,,,
41,-83.75,2018,219,0.09944133632,0.00000008246762379,,,,
41,-83.125,2018,219,0.2045495149,0.000000354910799,,,,
41,-82.5,2018,219,0.4019322448,0.000001379201216,,,,
41.5,-83.75,2018,219,0.09619993011,0.00000007977949551,,,,
41.5,-83.125,2018,219,0.242367869,0.0000005084455065,,,,
41.5,-82.5,2018,219,0.6498277202,0.000003658301281,,,,
42,-83.75,2018,219,0.1379397553,0.0000001724766194,,,,
42,-83.125,2018,219,0.4300646586,0.000001622128011,,,,
42,-82.5,2018,219,0.7907515917,0.000005468044348,,,,
42.5,-83.75,2018,219,0.06880661936,0.00000004437483798,,,,
42.5,-83.125,2018,219,0.1510661808,0.0000002056268933,,,,
42.5,-82.5,2018,219,0.2402656347,0.0000005102673361,,,,
41,-83.75,2018,220,0.8016977611,0.000005887739652,,,,
41,-83.125,2018,220,0.892243438,0.000007307795664,,,,
41,-82.5,2018,220,0.8279804028,0.000006290626055,,,,
41.5,-83.75,2018,220,0.5243501271,0.000002490263005,,,,
41.5,-83.125,2018,220,0.8453057941,0.000006261083751,,,,
41.5,-82.5,2018,220,1.103837594,0.00001045649246,,,,
42,-83.75,2018,220,0.4216751747,0.0000017262725,,,,
42,-83.125,2018,220,0.487865855,0.000002142289057,,,,
42,-82.5,2018,220,0.7471532318,0.000004902498017,,,,
42.5,-83.75,2018,220,0.2531021481,0.000000628180253,,,,
42.5,-83.125,2018,220,0.2083988199,0.0000004108549982,,,,
42.5,-82.5,2018,220,0.3886479038,0.000001406021453,,,,
41,-83.75,2018,221,0.2473743696,0.0000006506879915,,,,
41,-83.125,2018,221,0.27749303,0.000000835840439,,,,
41,-82.5,2018,221,0.3528835708,0.000001331014565,,,,
41.5,-83.75,2018,221,0.390177988,0.000001549357267,,,,
41.5,-83.125,2018,221,0.5315706532,0.000002777605597,,,,
41.5,-82.5,2018,221,0.6755070916,0.000004278101543,,,,
42,-83.75,2018,221,0.6060025401,0.000003736369908,,,,
42,-83.125,2018,221,0.6989346596,0.000004626644368,,,,
42,-82.5,2018,221,0.5147350609,0.000002444598777,,,,
42.5,-83.75,2018,221,0.6834174575,0.00000476696037,,,,
42.5,-83.125,2018,221,0.5812380952,0.000003332873671,,,,
42.5,-82.5,2018,221,0.4593232419,0.000002016954342,,,,
41,-83.75,2018,222,0.04841499894,0.00000002121548817,,,,
41,-83.125,2018,222,0.04466262828,0.00000001808732614,,,,
41,-82.5,2018,222,0.04071285721,0.00000001520926074,,,,
41.5,-83.75,2018,222,0.1364293539,0.0000001755260232,,,,
41.5,-83.125,2018,222,0.2218411696,0.0000004596798562,,,,
41.5,-82.5,2018,222,0.3025014655,0.0000008329603294,,,,
42,-83.75,2018,222,0.2131165701,0.0000004809747968,,,,
42,-83.125,2018,222,0.4043067151,0.000001655168731,,,,
42,-82.5,2018,222,0.5419873828,0.000002858802311,,,,
42.5,-83.75,2018,222,0.1974932527,0.0000004565481548,,,,
42.5,-83.125,2018,222,0.2537063855,0.0000007308759559,,,,
42.5,-82.5,2018,222,0.3573912387,0.000001376165662,,,,
41,-83.75,2018,223,0.1134481438,0.0000001522748373,,,,
41,-83.125,2018,223,0.1312234925,0.0000002048367718,,,,
41,-82.5,2018,223,0.129992105,0.000000194857768,,,,
41.5,-83.75,2018,223,0.04255953785,0.00000002295881137,,,,
41.5,-83.125,2018,223,0.06587611676,0.00000005551963893,,,,
41.5,-82.5,2018,223,0.07508942818,0.00000006744961036,,,,
42,-83.75,2018,223,0.0126446816,0.000000002064031747,,,,
42,-83.125,2018,223,0.03741419013,0.00000001874101631,,,,
42,-82.5,2018,223,0.04012824171,0.00000002010050277,,,,
42.5,-83.75,2018,223,0.008300065887,0.0000000008689094732,,,,
42.5,-83.125,2018,223,0.006099206088,0.0000000004835926208,,,,
42.5,-82.5,2018,223,0.02037076906,0.000000005277059311,,,,
41,-83.75,2018,224,0.02245069888,0.000000005949145789,,,,
41,-83.125,2018,224,0.0269553689,0.000000008701773551,,,,
41,-82.5,2018,224,0.08651025015,0.00000009205112434,,,,
41.5,-83.75,2018,224,0.04397029179,0.00000002202501117,,,,
41.5,-83.125,2018,224,0.04849913241,0.00000002664570433,,,,
41.5,-82.5,2018,224,0.04846011457,0.00000002662426771,,,,
42,-83.75,2018,224,0.0759731933,0.00000006611267122,,,,
42,-83.125,2018,224,0.07437358296,0.00000006068758505,,,,
42,-82.5,2018,224,0.03653477074,0.00000001450275683,,,,
42.5,-83.75,2018,224,0.1741242603,0.0000003476060026,,,,
42.5,-83.125,2018,224,0.08835462381,0.00000008580652061,,,,
42.5,-82.5,2018,224,0.03914812314,0.00000001649534921,,,,
41,-83.75,2018,225,0.05299409948,0.0000000318565003,,,,
41,-83.125,2018,225,0.1153391576,0.000000154813035,,,,
41,-82.5,2018,225,0.2147142541,0.000000539175012,,,,
41.5,-83.75,2018,225,0.04451780384,0.00000002229926359,,,,
41.5,-83.125,2018,225,0.1209457132,0.0000001646277885,,,,
41.5,-82.5,2018,225,0.2055927732,0.0000004696093561,,,,
42,-83.75,2018,225,0.051569065,0.00000002991247807,,,,
42,-83.125,2018,225,0.1246542532,0.0000001696757453,,,,
42,-82.5,2018,225,0.1208384212,0.0000001576872263,,,,
42.5,-83.75,2018,225,0.02154959208,0.00000000533267185,,,,
42.5,-83.125,2018,225,0.05014502264,0.00000002805559311,,,,
42.5,-82.5,2018,225,0.06180738795,0.0000000419800293,,,,
41,-83.75,2018,226,0.2262600164,0.0000005748304377,,,,
41,-83.125,2018,226,0.248224772,0.0000007150845538,,,,
41,-82.5,2018,226,0.2435779539,0.0000006938581565,,,,
41.5,-83.75,2018,226,0.2627736797,0.0000007655219917,,,,
41.5,-83.125,2018,226,0.4114937735,0.000001806928275,,,,
41.5,-82.5,2018,226,0.5563635934,0.000003161091682,,,,
42,-83.75,2018,226,0.2902587336,0.0000009236444899,,,,
42,-83.125,2018,226,0.3778081745,0.000001439849971,,,,
42,-82.5,2018,226,0.4074140655,0.000001617799985,,,,
42.5,-83.75,2018,226,0.2867668345,0.0000009325696283,,,,
42.5,-83.125,2018,226,0.2480452958,0.0000006599998608,,,,
42.5,-82.5,2018,226,0.1765657073,0.0000003226012872,,,,
41,-83.75,2018,227,0.3952775473,0.000001601889072,,,,
41,-83.125,2018,227,0.4046204097,0.000001724461785,,,,
41,-82.5,2018,227,0.3700204057,0.000001454366518,,,,
41.5,-83.75,2018,227,0.3988238737,0.0000016162608,,,,
41.5,-83.125,2018,227,0.5202888023,0.00000261757393,,,,
41.5,-82.5,2018,227,0.7146119102,0.000004647788058,,,,
42,-83.75,2018,227,0.4299318251,0.000001869243591,,,,
42,-83.125,2018,227,0.5992198594,0.000003342408012,,,,
42,-82.5,2018,227,0.7189184443,0.000004553033039,,,,
42.5,-83.75,2018,227,0.3070377618,0.0000009664342524,,,,
42.5,-83.125,2018,227,0.3467798014,0.000001189949625,,,,
42.5,-82.5,2018,227,0.4321370972,0.000001769101982,,,,
41,-83.75,2018,228,1.004479921,0.000008783276677,,,,
41,-83.125,2018,228,2.192753927,0.00004231317079,,,,
41,-82.5,2018,228,2.892270048,0.00007585650132,,,,
41.5,-83.75,2018,228,0.4066837939,0.000001471270354,,,,
41.5,-83.125,2018,228,1.204813543,0.00001253342896,,,,
41.5,-82.5,2018,228,3.628356748,0.0001136176199,,,,
42,-83.75,2018,228,0.2408597129,0.0000005305985659,,,,
42,-83.125,2018,228,0.8157787917,0.000005789303946,,,,
42,-82.5,2018,228,2.677340377,0.00006081114207,,,,
42.5,-83.75,2018,228,0.1870453688,0.0000003287830491,,,,
42.5,-83.125,2018,228,0.3589986624,0.000001167468511,,,,
42.5,-82.5,2018,228,0.8695314384,0.000006606312303,,,,
41,-83.75,2018,229,0.1228854429,0.0000001249566974,,,,
41,-83.125,2018,229,0.2159975974,0.0000003796744561,,,,
41,-82.5,2018,229,0.4274605163,0.000001498296914,,,,
41.5,-83.75,2018,229,0.07576510306,0.00000004886251067,,,,
41.5,-83.125,2018,229,0.2175808789,0.0000003924664287,,,,
41.5,-82.5,2018,229,0.6334491199,0.000003248004493,,,,
42,-83.75,2018,229,0.1294969767,0.0000001528266382,,,,
42,-83.125,2018,229,0.3572100281,0.000001112115582,,,,
42,-82.5,2018,229,0.7987875045,0.000005334242554,,,,
42.5,-83.75,2018,229,0.1996676797,0.0000003742491092,,,,
42.5,-83.125,2018,229,0.2646981389,0.0000006416909114,,,,
42.5,-82.5,2018,229,0.4171692702,0.000001525097757,,,,
41,-83.75,2018,230,0.3193016425,0.000001016063149,,,,
41,-83.125,2018,230,0.4875409999,0.000002360617508,,,,
41,-82.5,2018,230,0.6880744939,0.000004635313648,,,,
41.5,-83.75,2018,230,0.3396739662,0.000001153192603,,,,
41.5,-83.125,2018,230,0.7710207386,0.000005710862804,,,,
41.5,-82.5,2018,230,1.704647386,0.00002734605875,,,,
42,-83.75,2018,230,0.3339390015,0.000001133722407,,,,
42,-83.125,2018,230,0.9040108803,0.00000777744292,,,,
42,-82.5,2018,230,1.678846621,0.00002638834129,,,,
42.5,-83.75,2018,230,0.1832619064,0.0000003478891078,,,,
42.5,-83.125,2018,230,0.3523851825,0.000001235149473,,,,
42.5,-82.5,2018,230,0.5170895798,0.000002601478635,,,,
41,-83.75,2018,231,0.1895613671,0.0000004382118943,,,,
41,-83.125,2018,231,0.2217277844,0.0000006175117474,,,,
41,-82.5,2018,231,0.2382935063,0.0000007098513697,,,,
41.5,-83.75,2018,231,0.1613213342,0.0000003062389568,,,,
41.5,-83.125,2018,231,0.3506481945,0.000001421025593,,,,
41.5,-82.5,2018,231,0.6273148345,0.000004451839498,,,,
42,-83.75,2018,231,0.1759155551,0.0000003511819824,,,,
42,-83.125,2018,231,0.4274853159,0.000002010628458,,,,
42,-82.5,2018,231,0.6396842674,0.00000446191346,,,,
42.5,-83.75,2018,231,0.1154306,0.0000001464101387,,,,
42.5,-83.125,2018,231,0.1492609438,0.000000245743895,,,,
42.5,-82.5,2018,231,0.1926810367,0.0000004092089135,,,,
41,-83.75,2018,232,0.3030747497,0.000001007106029,,,,
41,-83.125,2018,232,0.1977357846,0.0000004462624787,,,,
41,-82.5,2018,232,0.1319326671,0.0000002031920331,,,,
41.5,-83.75,2018,232,0.275092282,0.0000008471008912,,,,
41.5,-83.125,2018,232,0.2934959581,0.0000009238099742,,,,
41.5,-82.5,2018,232,0.3155915206,0.000001060022691,,,,
42,-83.75,2018,232,0.6321437525,0.000004409317004,,,,
42,-83.125,2018,232,0.7675369379,0.000006081197694,,,,
42,-82.5,2018,232,0.6249608038,0.00000399333378,,,,
42.5,-83.75,2018,232,0.5256012291,0.000003125793473,,,,
42.5,-83.125,2018,232,0.4612948515,0.00000227686068,,,,
42.5,-82.5,2018,232,0.4390363689,0.00000202510973,,,,
41,-83.75,2018,233,1.570663379,0.00002178647033,,,,
41,-83.125,2018,233,2.159817746,0.00004088011772,,,,
41,-82.5,2018,233,2.375395286,0.0000494671245,,,,
41.5,-83.75,2018,233,0.7068094383,0.000004516324846,,,,
41.5,-83.125,2018,233,1.756729948,0.00002705164299,,,,
41.5,-82.5,2018,233,3.697907043,0.0001170909938,,,,
42,-83.75,2018,233,0.8614810389,0.000006997752634,,,,
42,-83.125,2018,233,2.099238321,0.00003922261002,,,,
42,-82.5,2018,233,3.580963586,0.0001108888805,,,,
42.5,-83.75,2018,233,1.091732742,0.00001153286822,,,,
42.5,-83.125,2018,233,1.504671504,0.0000211678981,,,,
42.5,-82.5,2018,233,2.16777433,0.00004237085313,,,,
41,-83.75,2018,234,0.9652535727,0.00001377160167,,,,
41,-83.125,2018,234,0.9687574634,0.00001362859548,,,,
41,-82.5,2018,234,1.383664258,0.00002670031569,,,,
41.5,-83.75,2018,234,1.052485056,0.00001722989208,,,,
41.5,-83.125,2018,234,1.810400991,0.00004665111887,,,,
41.5,-82.5,2018,234,3.509942066,0.0001574231858,,,,
42,-83.75,2018,234,1.907336574,0.00005840525153,,,,
42,-83.125,2018,234,3.069637145,0.0001315600991,,,,
42,-82.5,2018,234,4.099757097,0.0002140655699,,,,
42.5,-83.75,2018,234,1.854382996,0.00005614931229,,,,
42.5,-83.125,2018,234,1.905782111,0.00005483515456,,,,
42.5,-82.5,2018,234,2.387000381,0.00007813066238,,,,
41,-83.75,2018,235,0.04861607567,0.0000000371518528,,,,
41,-83.125,2018,235,0.04202449242,0.00000002805718735,,,,
41,-82.5,2018,235,0.06922744017,0.00000007589805111,,,,
41.5,-83.75,2018,235,0.1498147239,0.0000003422026706,,,,
41.5,-83.125,2018,235,0.2176999322,0.0000006852338616,,,,
41.5,-82.5,2018,235,0.3961586282,0.000002189392053,,,,
42,-83.75,2018,235,0.3265731228,0.000001627392884,,,,
42,-83.125,2018,235,0.5777061203,0.000004615441775,,,,
42,-82.5,2018,235,0.7575318773,0.000007640438487,,,,
42.5,-83.75,2018,235,0.3370029824,0.000001777578105,,,,
42.5,-83.125,2018,235,0.3729776697,0.000002042243239,,,,
42.5,-82.5,2018,235,0.433484047,0.000002601420032,,,,
41,-83.75,2018,236,0.6147440536,0.000005462964092,,,,
41,-83.125,2018,236,0.629322445,0.000005821163938,,,,
41,-82.5,2018,236,0.5659047332,0.000004829117848,,,,
41.5,-83.75,2018,236,0.4958175695,0.000003579616856,,,,
41.5,-83.125,2018,236,0.8204629949,0.00000914101491,,,,
41.5,-82.5,2018,236,1.203782396,0.00001879248469,,,,
42,-83.75,2018,236,0.5708936558,0.000004714544471,,,,
42,-83.125,2018,236,1.121428239,0.00001599979885,,,,
42,-82.5,2018,236,1.328076454,0.00002144986499,,,,
42.5,-83.75,2018,236,0.6321716076,0.000006035981777,,,,
42.5,-83.125,2018,236,0.7241010146,0.000007134465482,,,,
42.5,-82.5,2018,236,0.8167472435,0.000008431230693,,,,
41,-83.75,2018,237,4.692153627,0.0002190090968,,,,
41,-83.125,2018,237,4.998711633,0.0002560304629,,,,
41,-82.5,2018,237,4.14644852,0.0001850399766,,,,
41.5,-83.75,2018,237,4.705212787,0.0002174492228,,,,
41.5,-83.125,2018,237,6.505537898,0.0004149854378,,,,
41.5,-82.5,2018,237,8.211159457,0.0006659203723,,,,
42,-83.75,2018,237,4.799710799,0.0002218164045,,,,
42,-83.125,2018,237,7.325697146,0.0005042173043,,,,
42,-82.5,2018,237,9.248839557,0.0008051977704,,,,
42.5,-83.75,2018,237,2.946569185,0.00008381714284,,,,
42.5,-83.125,2018,237,4.130675425,0.00016304867,,,,
42.5,-82.5,2018,237,5.754196169,0.0003180970298,,,,
41,-83.75,2018,238,0.5973883657,0.000002809748086,,,,
41,-83.125,2018,238,0.5822804197,0.000002712174162,,,,
41,-82.5,2018,238,0.7390579143,0.000004475472224,,,,
41.5,-83.75,2018,238,0.3986569364,0.000001268582957,,,,
41.5,-83.125,2018,238,0.4854586278,0.000001888628096,,,,
41.5,-82.5,2018,238,0.6934178283,0.000003867837937,,,,
42,-83.75,2018,238,0.2986152829,0.000000741140387,,,,
42,-83.125,2018,238,0.3771414755,0.000001161344395,,,,
42,-82.5,2018,238,0.5324323655,0.000002291958901,,,,
42.5,-83.75,2018,238,0.1928184693,0.0000003174572026,,,,
42.5,-83.125,2018,238,0.2022341294,0.0000003463474037,,,,
42.5,-82.5,2018,238,0.2798154087,0.0000006546258577,,,,
41,-83.75,2018,239,2.814946858,0.0000647228782,,,,
41,-83.125,2018,239,2.555011104,0.00005287418858,,,,
41,-82.5,2018,239,2.023562148,0.00003335086059,,,,
41.5,-83.75,2018,239,3.486144139,0.0000985985376,,,,
41.5,-83.125,2018,239,3.454561667,0.00009492912142,,,,
41.5,-82.5,2018,239,3.44511279,0.00009357777759,,,,
42,-83.75,2018,239,3.611870222,0.0001063181579,,,,
42,-83.125,2018,239,3.579836122,0.0001012484259,,,,
42,-82.5,2018,239,3.49563554,0.00009550281761,,,,
42.5,-83.75,2018,239,3.051704063,0.00007588854579,,,,
42.5,-83.125,2018,239,2.625015661,0.0000553550603,,,,
42.5,-82.5,2018,239,2.346070353,0.00004355094796,,,,
41,-83.75,2018,240,3.321621454,0.0000912760103,,,,
41,-83.125,2018,240,3.147441545,0.00008206547502,,,,
41,-82.5,2018,240,2.81083182,0.00006621888203,,,,
41.5,-83.75,2018,240,4.30195559,0.0001511353063,,,,
41.5,-83.125,2018,240,4.57476594,0.0001677521582,,,,
41.5,-82.5,2018,240,4.848609758,0.000186451179,,,,
42,-83.75,2018,240,4.665959046,0.0001775517876,,,,
42,-83.125,2018,240,5.354023147,0.0002259858975,,,,
42,-82.5,2018,240,5.44141197,0.0002296744586,,,,
42.5,-83.75,2018,240,4.333622979,0.0001530695662,,,,
42.5,-83.125,2018,240,4.262675671,0.0001449699407,,,,
42.5,-82.5,2018,240,4.209389113,0.0001377806062,,,,
41,-83.75,2018,241,1.69173687,0.00002447697612,,,,
41,-83.125,2018,241,1.749565542,0.00002602822628,,,,
41,-82.5,2018,241,2.026128492,0.0000352243503,,,,
41.5,-83.75,2018,241,1.514743253,0.00002206965748,,,,
41.5,-83.125,2018,241,2.088047834,0.00003952168714,,,,
41.5,-82.5,2018,241,3.282434358,0.00009390725637,,,,
42,-83.75,2018,241,1.871850478,0.00003565893375,,,,
42,-83.125,2018,241,2.823644561,0.00007449219325,,,,
42,-82.5,2018,241,3.767158049,0.0001253520489,,,,
42.5,-83.75,2018,241,2.137241792,0.00004765794507,,,,
42.5,-83.125,2018,241,2.395743291,0.00005678261405,,,,
42.5,-82.5,2018,241,2.580837646,0.00006154024894,,,,
41,-83.75,2018,242,0.2079207231,0.0000005160433976,,,,
41,-83.125,2018,242,0.3257535721,0.000001190897983,,,,
41,-82.5,2018,242,0.3670119434,0.00000145736725,,,,
41.5,-83.75,2018,242,0.2377105833,0.0000007319901724,,,,
41.5,-83.125,2018,242,0.5120505338,0.000003072912429,,,,
41.5,-82.5,2018,242,0.9068584901,0.000009005225241,,,,
42,-83.75,2018,242,0.2335012079,0.0000007593490895,,,,
42,-83.125,2018,242,0.5564052002,0.000003881026904,,,,
42,-82.5,2018,242,0.745900475,0.000006575211062,,,,
42.5,-83.75,2018,242,0.2032865255,0.0000006123220419,,,,
42.5,-83.125,2018,242,0.2753913031,0.000001060417867,,,,
42.5,-82.5,2018,242,0.3046949602,0.000001222310154,,,,
41,-83.75,2018,243,0.1564235593,0.0000002785382937,,,,
41,-83.125,2018,243,0.1097131051,0.0000001411536775,,,,
41,-82.5,2018,243,0.05898379017,0.00000004215937873,,,,
41.5,-83.75,2018,243,0.2411291575,0.000000679182928,,,,
41.5,-83.125,2018,243,0.3235800979,0.00000119537177,,,,
41.5,-82.5,2018,243,0.2820780146,0.000000907429084,,,,
42,-83.75,2018,243,0.426121515,0.000002143818132,,,,
42,-83.125,2018,243,0.5016775914,0.000002850382159,,,,
42,-82.5,2018,243,0.3292382786,0.000001254747139,,,,
42.5,-83.75,2018,243,0.392254834,0.000001954700743,,,,
42.5,-83.125,2018,243,0.2310893866,0.0000006657210302,,,,
42.5,-82.5,2018,243,0.1311537828,0.0000002159321829,,,,
41,-83.75,2018,244,0.858246676,0.000006687170898,,,,
41,-83.125,2018,244,0.8973618632,0.000007533368689,,,,
41,-82.5,2018,244,0.6978953007,0.000004701472938,,,,
41.5,-83.75,2018,244,0.9220118417,0.000007867938859,,,,
41.5,-83.125,2018,244,1.250664396,0.00001435900202,,,,
41.5,-82.5,2018,244,1.626605457,0.00002403164334,,,,
42,-83.75,2018,244,1.039593329,0.000009847915915,,,,
42,-83.125,2018,244,1.540721203,0.00002092095554,,,,
42,-82.5,2018,244,1.894965423,0.00003144198132,,,,
42.5,-83.75,2018,244,1.319553457,0.00001595774515,,,,
42.5,-83.125,2018,244,1.216563903,0.00001345210631,,,,
42.5,-82.5,2018,244,1.262825933,0.00001439049428,,,,
41,-83.75,2018,245,0.9764693058,0.000008538348948,,,,
41,-83.125,2018,245,1.000480361,0.000009035000402,,,,
41,-82.5,2018,245,0.9933967102,0.000008971030342,,,,
41.5,-83.75,2018,245,1.164751351,0.00001211667017,,,,
41.5,-83.125,2018,245,1.396186403,0.00001688448973,,,,
41.5,-82.5,2018,245,1.85181794,0.00002890909554,,,,
42,-83.75,2018,245,1.326063424,0.00001533881802,,,,
42,-83.125,2018,245,1.640719638,0.00002259760657,,,,
42,-82.5,2018,245,2.050307917,0.00003447837158,,,,
42.5,-83.75,2018,245,1.237882582,0.000013278269,,,,
42.5,-83.125,2018,245,1.231979059,0.00001301440507,,,,
42.5,-82.5,2018,245,1.36850596,0.00001571195271,,,,
41,-83.75,2018,246,0.2315523861,0.0000004739004305,,,,
41,-83.125,2018,246,0.219540552,0.000000432820748,,,,
41,-82.5,2018,246,0.2081058716,0.0000003900653186,,,,
41.5,-83.75,2018,246,0.2699603036,0.0000006240713382,,,,
41.5,-83.125,2018,246,0.3477862268,0.000001024556233,,,,
41.5,-82.5,2018,246,0.5073192707,0.000002140611347,,,,
42,-83.75,2018,246,0.2467684627,0.0000005113320113,,,,
42,-83.125,2018,246,0.3531067713,0.000001017228039,,,,
42,-82.5,2018,246,0.4793670019,0.000001845843815,,,,
