WeatherCloud Data Compiled-LEC,,,,,,,,,,,,,,,,,
Location ,"Lake Erie Center, Oregon, OH ",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date (America/New_York),tempin (°C),temp (°C),chill (°C),dewin (°C),dew (°C),heatin (°C),heat (°C),humin (%),hum (%),wspdhi (mph),wspdavg (mph),wdiravg (°),bar (mmHg),rain (mm),rainrate (mm/h),solarrad (W/m²),uvi
5/25/25 15:50,21.8,17.6,17.6,,7,,,44,50,2.5,2.5,68,769,0,0,,
5/25/25 16:00,21.8,18.1,18.1,,8.1,,,45,52,2.2,2.2,90,768.7,0,0,,
5/25/25 16:10,21.8,18.5,18.5,,7,,,45,47,5.8,5.8,68,768.9,0,0,,
5/25/25 16:20,21.8,18.1,18.1,,8.1,,,44,52,5.6,5.6,68,768.9,0,0,,
5/25/25 16:30,21.8,17.9,18,,7.3,,,44,50,4.5,3.8,68,768.7,0,0,,
5/25/25 16:40,21.8,18.1,18.1,,6.6,,,44,47,7.8,7.4,45,768.7,0,0,,
5/25/25 16:50,21.8,17.9,18,,7.3,,,44,50,6,6,22,768.7,0,0,,
5/25/25 17:00,21.8,17.8,17.9,,6.9,,,44,49,5.4,5.4,45,768.7,0,0,,
5/25/25 17:10,21.8,17.9,17.6,,7,,,44,49,9.4,8.1,68,768.6,0,0,,
5/25/25 17:20,21.9,17.7,17.7,,7.7,,,44,52,3.4,3.1,68,768.6,0,0,,
5/25/25 17:30,21.8,17.5,17.5,,8.4,,,44,55,2.7,2.7,45,768.8,0,0,,
5/25/25 17:40,21.8,17.3,17.1,,6.7,,,44,50,6,6,68,768.7,0,0,,
5/25/25 17:50,21.8,17.3,17.3,,7.6,,,44,53,7.6,7.2,22,768.7,0,0,,
5/25/25 18:00,21.8,17.4,17.2,,6.5,,,44,49,7.6,7.2,68,768.5,0,0,,
5/25/25 18:10,21.7,17.4,17.6,,8,,,44,54,5.8,5.4,45,768.7,0,0,,
5/25/25 18:20,21.8,17.3,17.3,,7.3,,,44,52,5.4,5.4,22,768.7,0,0,,
5/25/25 18:30,21.8,17.3,17.4,,6.5,,,44,49,5.4,5.4,68,768.6,0,0,,
5/25/25 18:40,21.8,17.3,17.6,,7.3,,,44,52,5.4,4.9,22,768.7,0,0,,
5/25/25 18:50,21.8,17.3,17.3,,5.8,,,44,47,5.4,5.4,45,768.7,0,0,,
5/25/25 19:00,21.8,17.3,17.3,,7.6,,,44,53,5.6,5.6,90,768.6,0,0,,
5/25/25 19:10,21.9,17.2,17.2,,6.9,,,43,51,1.8,1.8,68,768.5,0,0,,
5/25/25 19:20,21.9,17.1,17.1,,7.2,,,43,52,3.6,3.1,90,768.5,0,0,,
5/25/25 19:30,21.8,16.9,16.7,,7.2,,,43,53,6.5,6.3,90,768.7,0,0,,
5/25/25 19:40,21.7,16.7,17,,7.3,,,42,54,2.5,2.5,112,769.1,0,0,,
5/25/25 19:50,21.7,16.4,16.4,,7.3,,,41,55,3.4,2.7,112,769.1,0,0,,
5/25/25 20:00,21.7,16.3,16.3,,6.7,,,41,53,1.6,1.6,112,769,0,0,,
5/25/25 20:10,21.6,16,16,,6.9,,,40,55,2.2,2.2,135,769,0,0,,
5/25/25 20:20,21.5,15.8,15.8,,7,,,40,56,0,0,90,769,0,0,,
5/25/25 20:30,21.8,15.5,15.5,,7.5,,,41,59,0,0,135,768.8,0,0,,
5/25/25 20:40,22.1,15.2,15.2,,7.7,,,41,61,0,0,180,768.9,0,0,,
5/25/25 20:50,21.6,14.6,14.6,,7.3,,,40,62,0,0,180,768.9,0,0,,
5/25/25 21:00,21.4,14.1,14.1,,7.6,,,41,65,0,0,180,769,0,0,,
5/25/25 21:10,21.8,13.6,13.6,,8.1,,,41,70,0,0,180,769,0,0,,
5/25/25 21:20,21.8,13.1,13.1,,7.9,,,41,71,0,0,180,769,0,0,,
5/25/25 21:30,21.3,12.6,12.6,,7.7,,,42,72,0,0,180,769.2,0,0,,
5/25/25 21:40,21.8,12.1,12.1,,7.9,,,42,76,0,0,180,769.3,0,0,,
5/25/25 21:50,21.8,11.8,11.8,,7.9,,,42,77,0,0,180,769.3,0,0,,
5/25/25 22:00,21.2,11.7,11.7,,7.8,,,42,77,0,0,180,769.3,0,0,,
5/25/25 22:10,21.6,11.7,11.7,,7.5,,,42,76,0,0,180,769.5,0,0,,
5/25/25 22:20,21.8,11.7,11.7,,7.8,,,42,77,0,0,180,769.5,0,0,,
5/25/25 22:30,21.2,11.9,11.9,,7.6,,,42,75,1.6,1.6,180,769.5,0,0,,
5/25/25 22:40,21.5,12.1,12.1,,7.8,,,42,75,1.6,1.6,180,769.4,0,0,,
5/25/25 22:50,21.7,11.8,11.8,,7.9,,,42,77,1.1,1.1,180,769.4,0,0,,
5/25/25 23:00,21.7,11.7,11.7,,7.9,,,42,78,0,0,180,769.5,0,0,,
5/25/25 23:10,21.1,11.6,11.6,,7.8,,,42,78,1.8,1.8,180,769.4,0,0,,
5/25/25 23:20,21.4,11.6,11.6,,7.7,,,42,77,1.1,1.1,180,769.4,0,0,,
5/25/25 23:30,21.5,11.8,11.8,,7.9,,,42,77,1.3,1.3,180,769.3,0,0,,
5/25/25 23:40,21.6,11.4,11.4,,8,,,42,80,0,0,180,768.9,0,0,,
5/25/25 23:50,21.1,10.9,10.9,,7.9,,,42,82,0,0,180,768.9,0,0,,
5/26/25 0:00,21.2,10.6,10.6,,7.6,,,42,82,0,0,180,768.9,0,0,,
5/26/25 0:10,21.4,10.5,10.5,,7.8,,,42,83,0,0,180,768.8,0,0,,
5/26/25 0:20,21.4,10.8,10.8,,7,,,42,78,0,0,180,768.8,0,0,,
5/26/25 0:30,21.4,11.2,11.2,,7.4,,,42,78,0,0,180,768.9,0,0,,
5/26/25 0:40,21.5,11.2,11.2,,7.7,,,41,79,0,0,180,768.8,0,0,,
5/26/25 0:50,20.9,10.7,10.7,,7.9,,,42,83,0,0,180,768.8,0,0,,
5/26/25 1:00,21.1,10.3,10.3,,7.6,,,42,84,1.1,1.1,180,769,0,0,,
5/26/25 1:10,21.3,10.1,10.1,,7.7,,,41,85,1.1,1.1,180,769.1,0,0,,
5/26/25 1:20,21.3,9.9,9.9,,7.6,,,41,86,1.1,1.1,180,769.1,0,0,,
5/26/25 1:30,21.3,9.8,9.8,,7.5,,,41,86,1.1,1.1,180,769.3,0,0,,
5/26/25 1:40,21.3,9.8,9.8,,7.5,,,41,86,1.8,1.8,180,769.3,0,0,,
5/26/25 1:50,21.3,9.6,9.6,,7.3,,,41,86,1.3,1.3,180,769.3,0,0,,
5/26/25 2:00,21.2,9.5,9.5,,7.5,,,41,87,1.3,1.3,180,769.3,0,0,,
5/26/25 2:10,21.1,9.4,9.4,,7.4,,,41,87,1.8,1.8,180,769.5,0,0,,
5/26/25 2:20,21.1,9.3,9.3,,7.3,,,41,87,1.3,1.3,180,769.5,0,0,,
5/26/25 2:30,21.1,9.3,9.3,,7,,,40,86,1.3,1.3,180,769.5,0,0,,
5/26/25 2:40,21,9.3,9.3,,7,,,40,86,0,0,180,769.6,0,0,,
5/26/25 2:50,21,9.1,9.1,,7.1,,,40,87,0,0,180,769.6,0,0,,
5/26/25 3:00,21,8.9,8.9,,6.9,,,40,87,0,0,180,769.6,0,0,,
5/26/25 3:10,21,9,9,,7,,,40,87,0,0,180,769.6,0,0,,
5/26/25 3:20,21,8.9,8.9,,6.9,,,40,87,0,0,180,769.6,0,0,,
5/26/25 3:30,20.9,8.8,8.8,,6.8,,,40,87,0,0,180,769.5,0,0,,
5/26/25 3:40,20.9,8.5,8.5,,6.6,,,40,87,0,0,180,769.3,0,0,,
5/26/25 3:50,20.9,8.4,8.4,,6.7,,,40,89,0,0,180,769.3,0,0,,
5/26/25 4:00,20.9,8.3,8.3,,6.7,,,40,90,0,0,180,769.6,0,0,,
5/26/25 4:10,20.8,8.1,8.1,,6.7,,,40,91,0,0,180,769.6,0,0,,
5/26/25 4:20,20.8,7.9,7.9,,6.7,,,40,92,0,0,180,769.6,0,0,,
5/26/25 4:30,20.7,7.8,7.8,,6.6,,,40,92,0,0,180,769.7,0,0,,
5/26/25 4:40,20.7,7.7,7.7,,6.5,,,40,92,0,0,180,769.7,0,0,,
5/26/25 4:50,20.7,7.7,7.7,,6.5,,,40,92,0,0,180,769.7,0,0,,
5/26/25 5:00,20.7,8.1,8.1,,6.5,,,40,90,1.6,1.6,180,769.7,0,0,,
5/26/25 5:10,20.6,8.3,8.3,,6.7,,,40,90,1.1,1.1,180,769.6,0,0,,
5/26/25 5:20,20.6,8.3,8.3,,6.7,,,39,90,0,0,180,769.6,0,0,,
5/26/25 5:30,20.6,8.4,8.4,,6.8,,,39,90,1.8,1.8,180,769.6,0,0,,
5/26/25 5:40,20.6,8.8,8.8,,7.1,,,40,89,1.1,1.1,180,769.7,0,0,,
5/26/25 5:50,20.5,9,9,,7.8,,,40,92,1.3,1.3,180,769.7,0,0,,
5/26/25 6:00,20.6,9.2,9.2,,8,,,40,92,2,2,180,769.8,0,0,,
5/26/25 6:10,20.6,9,9,,7.6,,,40,91,1.6,1.6,180,769.9,0,0,,
5/26/25 6:20,20.6,8.5,8.5,,7.4,,,40,92,1.3,1.3,180,769.9,0,0,,
5/26/25 6:30,20.6,8.3,8.3,,7.1,,,40,92,1.1,1.1,180,769.8,0,0,,
5/26/25 6:40,20.6,8.8,8.8,,7.4,,,40,91,1.3,1.3,180,770.1,0,0,,
5/26/25 6:50,20.6,9.3,9.3,,7.7,,,40,90,1.1,1.1,180,770.1,0,0,,
5/26/25 7:00,20.6,10.7,10.7,,7.9,,,40,83,0,0,180,770.2,0,0,,
5/26/25 7:10,20.6,12.1,12.1,,9,,,41,82,1.1,1.1,180,770.4,0,0,,
5/26/25 7:20,20.7,13,13,,9.4,,,41,79,0,0,180,770.4,0,0,,
5/26/25 7:30,20.8,14.7,14.7,,10.3,,,41,75,0,0,180,770.5,0,0,,
5/26/25 7:40,21.1,14.8,14.8,,11.3,,,41,80,1.1,1.1,180,770.9,0,0,,
5/26/25 7:50,20.9,14.6,14.6,,11.1,,,42,80,0,0,180,770.9,0,0,,
5/26/25 8:00,21,15.4,15.4,,11.1,,,42,76,0,0,225,770.8,0,0,,
5/26/25 8:10,21,15.8,15.8,,8.5,,,43,62,0,0,225,770.9,0,0,,
5/26/25 8:20,21,16.7,16.7,,9.6,,,43,63,1.8,1.8,112,770.9,0,0,,
5/26/25 8:30,21.1,17.2,17.1,,10.1,,,43,63,5.6,5.6,22,770.9,0,0,,
5/26/25 8:40,21.1,16.5,16.5,,10,,,43,65,5.4,4.9,45,770.9,0,0,,
5/26/25 8:50,21.1,15.5,15.5,,8.8,,,44,64,4.7,4.3,45,770.9,0,0,,
5/26/25 9:00,21.1,15.5,15.5,,10.1,,,44,70,2.5,2.5,45,771.1,0,0,,
5/26/25 9:10,21.1,15.7,15.7,,11,,,44,74,5.4,5.4,22,771.1,0,0,,
5/26/25 9:20,21.2,16,15.8,,11.1,,,44,73,4.9,4.5,45,771.1,0,0,,
5/26/25 9:30,21.2,16.1,15.9,,11.7,,,45,75,5.4,5.4,45,771.1,0,0,,
5/26/25 9:40,21.3,15.7,15.9,,11.4,,,46,76,5.4,5.4,22,771.3,0,0,,
5/26/25 9:50,21.3,15.4,15.1,,11,,,46,75,7.6,7.6,22,771.3,0,0,,
5/26/25 10:00,21.4,15.3,15,,11,,,47,76,5.6,5.1,22,771.2,0,0,,
5/26/25 10:10,21.4,15.2,14.9,,11.6,,,47,79,5.4,5.4,68,771.1,0,0,,
5/26/25 10:20,21.5,15.6,14.8,,10.7,,,47,73,7.6,7.6,22,771.1,0,0,,
5/26/25 10:30,21.5,16,15.6,,10.3,,,48,69,8.1,7.8,22,771.1,0,0,,
5/26/25 10:40,21.5,16.2,15.6,,9.4,,,48,64,7.6,7.6,45,771.1,0,0,,
5/26/25 10:50,21.6,16,15.7,,9.4,,,48,65,5.4,4.5,68,771.1,0,0,,
5/26/25 11:00,21.6,15.9,15.5,,8.6,,,48,62,5.8,5.8,68,771.2,0,0,,
5/26/25 11:10,21.7,16,16.1,,9.6,,,47,66,5.4,4.7,45,771.2,0,0,,
5/26/25 11:20,21.7,16.1,15.6,,8.8,,,47,62,6.5,6.3,45,771.2,0,0,,
5/26/25 11:30,21.8,15.8,15.4,,8.7,,,47,63,6.5,6.3,68,771,0,0,,
5/26/25 11:40,21.8,15.9,15.3,,9.3,,,47,65,5.4,4.9,45,771.1,0,0,,
5/26/25 11:50,21.9,16,15.4,,9.6,,,47,66,5.6,5.6,45,771.1,0,0,,
5/26/25 12:00,21.9,16.1,15.8,,9.3,,,47,64,5.6,5.6,45,771.1,0,0,,
5/26/25 12:10,21.9,16.2,15.7,,9.6,,,47,65,7.8,7.4,68,771,0,0,,
5/26/25 12:20,22,16.2,16,,8.9,,,47,62,5.4,5.4,22,771,0,0,,
5/26/25 12:30,22,16.7,16.5,,8.8,,,47,60,7.6,7.4,68,771.1,0,0,,
5/26/25 12:40,21.9,16.6,17,,9.2,,,45,62,3.6,3.1,112,771.1,0,0,,
5/26/25 12:50,21.7,16.8,16.6,,8.4,,,44,58,5.4,5.4,68,771.1,0,0,,
5/26/25 13:00,21.6,16.9,17.1,,10,,,44,64,4.7,4.3,135,770.8,0,0,,
5/26/25 13:10,21.6,17,17,,9.9,,,44,63,5.4,5.4,45,770.8,0,0,,
5/26/25 13:20,21.7,16.8,16.6,,9.2,,,44,61,6.5,6.3,22,770.8,0,0,,
5/26/25 13:30,21.8,16.7,16.6,,8.8,,,44,60,5.6,5.6,22,770.6,0,0,,
5/26/25 13:40,22,16.8,16.4,,8.9,,,44,60,6.9,6.7,45,770.5,0,0,,
5/26/25 13:50,22,16.7,16.6,,9.1,,,44,61,5.6,5.6,22,770.5,0,0,,
5/26/25 14:00,21.8,16.9,16.6,,9.5,,,44,62,7.6,7.2,22,770.5,0,0,,
5/26/25 14:10,21.8,16.9,17.1,,10,,,45,64,5.4,5.4,45,770.7,0,0,,
5/26/25 14:20,21.9,17.1,17.2,,9.7,,,44,62,6,6,112,770.7,0,0,,
5/26/25 14:30,21.9,17.3,17.3,,9.4,,,44,60,5.4,5.4,112,770.6,0,0,,
5/26/25 14:40,21.8,17.5,17.9,,9.4,,,45,59,4.3,3.8,90,770.3,0,0,,
5/26/25 14:50,21.7,17.8,17.9,,10.1,,,46,61,5.4,5.4,68,770.3,0,0,,
5/26/25 15:00,21.7,17.6,17.7,,9.9,,,47,61,5.4,4.9,45,770.3,0,0,,
5/26/25 15:10,21.8,17.8,17.9,,9.9,,,47,60,2.2,2.2,45,770.3,0,0,,
5/26/25 15:20,21.7,18.2,18.2,,9.2,,,48,56,4,3.6,112,770.3,0,0,,
5/26/25 15:30,21.7,17.9,17.9,,8.9,,,48,56,5.4,4.9,112,770.4,0,0,,
5/26/25 15:40,21.8,18.1,18.1,,8.9,,,48,55,5.6,5.6,68,770.3,0,0,,
5/26/25 15:50,21.8,18.1,18.1,,9.1,,,48,56,2.5,2.5,68,770.3,0,0,,
5/26/25 16:00,21.8,18.2,18.2,,10,,,48,59,5.6,5.6,45,770.2,0,0,,
5/26/25 16:10,21.8,18,18,,9.8,,,48,59,5.6,5.6,22,770.3,0,0,,
5/26/25 16:20,21.8,17.7,17.7,,10,,,48,61,5.4,5.4,22,770.3,0,0,,
5/26/25 16:30,21.8,17.7,17.6,,10.3,,,48,62,8.1,7.6,45,770.2,0,0,,
5/26/25 16:40,21.8,17.5,17.4,,10.7,,,49,64,6.5,6.3,22,770.2,0,0,,
5/26/25 16:50,21.8,17.5,18,,11,,,49,65,5.4,5.4,68,770.2,0,0,,
5/26/25 17:00,21.8,17.7,17.5,,10.8,,,49,64,5.4,5.4,90,770,0,0,,
5/26/25 17:10,21.8,17.6,18,,11.3,,,49,67,5.6,5.6,112,770.2,0,0,,
5/26/25 17:20,21.8,17.5,17.5,,11.6,,,49,68,2.2,2.2,68,770.2,0,0,,
5/26/25 17:30,21.8,17.6,17.8,,11,,,49,65,4.9,4.5,68,770.2,0,0,,
5/26/25 17:40,21.9,17.7,18.1,,11.4,,,50,67,3.6,3.1,68,770.2,0,0,,
5/26/25 17:50,21.8,17.4,17.3,,11.1,,,50,67,7.6,7.2,45,770.2,0,0,,
5/26/25 18:00,21.8,17.3,17.8,,10.8,,,50,66,3.6,3.1,112,770,0,0,,
5/26/25 18:10,21.8,17.4,17.7,,10.8,,,50,65,4.7,4.3,45,769.9,0,0,,
5/26/25 18:20,21.8,17.6,17.6,,11,,,50,65,2.5,2.5,90,769.9,0,0,,
5/26/25 18:30,21.8,17.6,17.8,,11,,,50,65,5.6,5.6,90,769.7,0,0,,
5/26/25 18:40,21.9,17.6,17.6,,11.1,,,50,66,1.8,1.8,90,769.6,0,0,,
5/26/25 18:50,21.9,17.6,17.9,,11.6,,,50,68,2.2,2.2,68,769.6,0,0,,
5/26/25 19:00,21.9,17.4,17.4,,10.8,,,50,65,1.8,1.8,68,769.6,0,0,,
5/26/25 19:10,21.9,17.4,17.4,,10.5,,,50,64,4.7,3.8,68,769.6,0,0,,
5/26/25 19:20,21.9,17.3,17.6,,9.9,,,50,62,4.7,3.8,90,769.6,0,0,,
5/26/25 19:30,21.8,17.3,17.3,,9.9,,,49,62,2.5,2.5,68,769.5,0,0,,
5/26/25 19:40,21.8,17.2,17.5,,9.3,,,49,60,2.2,2.2,90,769.5,0,0,,
5/26/25 19:50,21.8,17,17,,9.1,,,49,60,2.5,2.5,112,769.5,0,0,,
5/26/25 20:00,21.8,17,17,,9.4,,,49,61,2,2,112,769.6,0,0,,
5/26/25 20:10,21.6,16.7,16.7,,9.6,,,48,63,1.6,1.6,112,769.6,0,0,,
5/26/25 20:20,21.7,16.4,16.4,,9.6,,,47,64,0,0,112,769.6,0,0,,
5/26/25 20:30,21.6,16.2,16.2,,9.4,,,47,64,0,0,112,769.7,0,0,,
5/26/25 20:40,21.5,15.9,15.9,,9.5,,,47,66,1.6,1.6,112,769.6,0,0,,
5/26/25 20:50,21.5,15.6,15.6,,9.7,,,47,68,0,0,112,769.6,0,0,,
5/26/25 21:00,22,15.1,15.1,,9.4,,,47,69,0,0,112,769.4,0,0,,
5/26/25 21:10,21.8,14.6,14.6,,9.6,,,46,72,0,0,112,769.3,0,0,,
5/26/25 21:20,21.5,14.3,14.3,,9.4,,,47,73,0,0,112,769.3,0,0,,
5/26/25 21:30,21.8,14.4,14.4,,9.8,,,47,74,0,0,112,769.1,0,0,,
5/26/25 21:40,21.8,14.8,14.8,,9.3,,,46,70,0,0,112,769.5,0,0,,
5/26/25 21:50,21.4,15.2,15.2,,9.9,,,47,71,1.1,1.1,112,769.5,0,0,,
5/26/25 22:00,21.8,15.1,15.1,,9.8,,,47,71,0,0,112,769.5,0,0,,
5/26/25 22:10,21.8,15,15,,10,,,47,72,0,0,112,769.6,0,0,,
5/26/25 22:20,21.3,14.9,14.9,,10.3,,,47,74,0,0,112,769.6,0,0,,
5/26/25 22:30,21.7,15,15,,9.7,,,47,71,2,2,90,769.6,0,0,,
5/26/25 22:40,21.7,15.6,15.6,,10.3,,,47,71,1.8,1.8,68,769.8,0,0,,
5/26/25 22:50,21.3,15.8,15.8,,10.5,,,48,71,1.1,1.1,68,769.8,0,0,,
5/26/25 23:00,21.6,15.9,15.9,,10.6,,,48,71,4.9,4.3,112,769.7,0,0,,
5/26/25 23:10,21.8,16,16.1,,10.7,,,48,71,4.3,4,90,769.7,0,0,,
5/26/25 23:20,21.4,16.1,16.4,,10.5,,,48,70,3.6,3.1,68,769.7,0,0,,
5/26/25 23:30,21.5,16.1,16.1,,10.8,,,48,71,1.3,1.3,68,769.7,0,0,,
5/26/25 23:40,21.8,16.1,16.1,,11,,,48,72,1.6,1.6,68,769.6,0,0,,
5/26/25 23:50,21.4,16.1,16.1,,11.2,,,49,73,2.5,2.5,68,769.6,0,0,,
5/27/25 0:00,21.3,16.1,16.1,,11.2,,,49,73,5.1,4.7,45,769.6,0,0,,
5/27/25 0:10,21.8,16.3,16.6,,10.7,,,48,70,4,3.4,45,769.6,0,0,,
5/27/25 0:20,21.5,16.3,16.3,,10.7,,,49,70,2.5,2.5,68,769.6,0,0,,
5/27/25 0:30,21.3,16.4,16.4,,11.1,,,49,71,2.5,2.5,68,769.6,0,0,,
5/27/25 0:40,21.6,16.3,15.9,,10.3,,,49,68,6.7,6.5,68,769.6,0,0,,
5/27/25 0:50,21.6,16.3,16.6,,11.2,,,48,72,3.8,3.4,45,769.6,0,0,,
5/27/25 1:00,21.2,16.3,15.7,,11.4,,,49,73,7.8,7.4,68,769.6,0,0,,
5/27/25 1:10,21.5,16.2,15.7,,11.9,,,49,76,5.8,5.8,45,769.5,0,0,,
5/27/25 1:20,21.7,16.2,16,,11.5,,,49,74,5.4,5.4,68,769.5,0,0,,
5/27/25 1:30,21.3,16.2,15.5,,11.5,,,50,74,4.9,4.5,45,769.6,0,0,,
5/27/25 1:40,21.3,16.2,16,,10.9,,,50,71,5.8,5.4,68,769.5,0,0,,
5/27/25 1:50,21.7,16.2,16.2,,11.3,,,49,73,5.6,4.7,68,769.5,0,0,,
5/27/25 2:00,21.3,16.1,16.1,,11.4,,,49,74,1.8,1.8,90,769.6,0,0,,
5/27/25 2:10,21.2,16,16,,12,,,50,77,5.4,4.5,68,769.3,0,0,,
5/27/25 2:20,21.6,16,16.2,,12,,,49,77,5.4,4.9,68,769.3,0,0,,
5/27/25 2:30,21.5,16,15.6,,12,,,50,77,5.8,5.1,68,769.3,0,0,,
5/27/25 2:40,21.1,15.9,16.1,,11.6,,,52,76,7.2,6.9,68,769.3,0,0,,
5/27/25 2:50,21.5,15.9,15.9,,11.9,,,50,77,2.5,2.5,68,769.3,0,0,,
5/27/25 3:00,21.5,15.9,15.4,,11,,,50,73,6.9,6.7,68,769.3,0,0,,
5/27/25 3:10,21.1,15.9,15.1,,11.5,,,51,75,10.3,8.1,112,769.4,0,0,,
5/27/25 3:20,21.4,15.8,15,,10.9,,,50,73,8.9,8.1,135,769.4,0,0,,
5/27/25 3:30,21.6,15.7,15.1,,10.7,,,49,72,5.8,5.8,45,769.3,0,0,,
5/27/25 3:40,21.1,15.7,15.7,,9.8,,,49,68,4.7,4.3,45,769.3,0,0,,
5/27/25 3:50,21.3,15.6,15.2,,10.1,,,49,70,5.4,4.9,45,769.3,0,0,,
5/27/25 4:00,21.6,15.6,15.6,,10.9,,,49,74,4.3,3.8,68,769.2,0,0,,
5/27/25 4:10,21.3,15.5,15.7,,11.2,,,49,75,3.6,3.1,68,768.9,0,0,,
5/27/25 4:20,21.1,15.5,15.5,,10.7,,,49,73,3.6,3.1,68,768.9,0,0,,
5/27/25 4:30,21.5,15.6,15.3,,10.7,,,49,73,5.4,4.5,68,769,0,0,,
5/27/25 4:40,21.5,15.6,15.3,,10.9,,,49,74,6.5,6.3,22,769.1,0,0,,
5/27/25 4:50,21,15.6,15.2,,10.7,,,49,73,5.4,5.4,90,769.1,0,0,,
5/27/25 5:00,21.3,15.6,15.3,,10.9,,,49,74,5.4,5.4,45,769,0,0,,
5/27/25 5:10,21.5,15.6,14.8,,10.9,,,49,74,6.5,6.3,68,769,0,0,,
5/27/25 5:20,21.1,15.5,15,,11.3,,,49,76,7.6,7.6,45,769,0,0,,
5/27/25 5:30,21.1,15.5,14.7,,11.2,,,49,75,8.5,7.8,22,769,0,0,,
5/27/25 5:40,21.5,15.5,15.2,,11.3,,,49,76,5.4,5.4,68,769,0,0,,
5/27/25 5:50,21.4,15.5,15,,11.2,,,49,75,8.1,7.8,68,769,0,0,,
5/27/25 6:00,21,15.5,14.9,,11.6,,,49,77,6.7,6.5,45,769.1,0,0,,
5/27/25 6:10,21.3,15.5,14.5,,11.2,,,49,75,10.3,8.9,45,768.8,0,0,,
5/27/25 6:20,21.5,15.5,14.9,,11.2,,,49,75,6.9,6.7,22,768.8,0,0,,
5/27/25 6:30,21.3,15.5,15,,11.3,,,49,76,9.8,8.7,45,769,0,0,,
5/27/25 6:40,21,15.5,14.8,,11.3,,,50,76,5.6,5.6,22,768.7,0,0,,
5/27/25 6:50,21.4,15.5,14.9,,11.3,,,49,76,6,6,22,768.7,0,0,,
5/27/25 7:00,21.6,15.5,14.5,,11.2,,,49,75,9.8,8.9,45,768.7,0,0,,
5/27/25 7:10,21.2,15.5,15.2,,11.6,,,49,77,5.8,5.8,68,768.7,0,0,,
5/27/25 7:20,21.1,15.5,14.6,,11.2,,,49,75,9.8,8.7,90,768.7,0,0,,
5/27/25 7:30,21.5,15.4,14.9,,11.1,,,49,76,6.7,6.5,45,768.5,0,0,,
5/27/25 7:40,21.7,15.4,15,,11.4,,,49,77,6.7,5.6,90,768.5,0,0,,
5/27/25 7:50,21.3,15.5,14.8,,11.7,,,50,78,9.4,7.8,68,768.5,0,0,,
5/27/25 8:00,21.4,15.5,14.6,,11.6,,,50,77,9.4,8.5,68,768.6,0,0,,
5/27/25 8:10,21.7,15.5,15.2,,11.9,,,49,79,9.4,8.5,68,768.3,0,0,,
5/27/25 8:20,21.6,15.6,15.3,,11.7,,,49,78,6.5,5.6,112,768.3,0,0,,
5/27/25 8:30,21.2,15.5,15.6,,12.1,,,51,80,4,3.6,68,768.9,0,0,,
5/27/25 8:40,21.6,15.6,15.3,,11.9,,,50,79,5.6,5.6,90,769,0,0,,
5/27/25 8:50,21.9,15.6,14.6,,12.1,,,49,80,9.4,8.5,135,769,0,0,,
5/27/25 9:00,21.5,15.6,14.7,,12.1,,,51,80,6.9,6.7,112,769,0,0,,
5/27/25 9:10,21.5,15.7,15.2,,12.2,,,52,80,6.7,6.5,90,769,0,0,,
5/27/25 9:20,22,15.9,15.5,,12.4,,,50,80,7.6,7.2,90,769,0,0,,
5/27/25 9:30,21.9,16.1,15.8,,12.8,,,51,81,7.6,7.4,45,769,0,0,,
5/27/25 9:40,21.7,16.1,15.9,,12.4,,,52,79,7.8,7.4,68,769,0,0,,
5/27/25 9:50,21.7,16.4,16.4,,12.5,,,53,78,5.4,5.4,112,769,0,0,,
5/27/25 10:00,21.8,16.5,16.1,,12.7,,,53,78,7.6,7.2,112,769,0,0,,
5/27/25 10:10,22.2,16.6,16.1,,12.5,,,52,77,6,6,68,769,0,0,,
5/27/25 10:20,22,16.8,17,,12.9,,,52,78,4,3.4,90,769,0,0,,
5/27/25 10:30,21.9,16.8,17.2,,12.9,,,53,78,3.6,3.4,68,769,0,0,,
5/27/25 10:40,21.9,16.7,16,,12.8,,,53,78,10.3,8.9,90,768.9,0,0,,
5/27/25 10:50,22,16.8,16.4,,12.7,,,53,77,6.5,6.3,68,768.9,0,0,,
5/27/25 11:00,22,16.7,16.3,,13.1,,,54,80,6.9,6.7,45,768.9,0,0,,
5/27/25 11:10,22,16.6,16,,13.3,,,54,81,8.5,8.1,112,768.8,0,0,,
5/27/25 11:20,21.9,16.3,15.9,,13.4,,,54,83,8.9,7.6,338,768.8,0,0,,
5/27/25 11:30,21.9,16.2,15.2,,13.4,,,55,84,8.1,7.6,45,768.8,0,0,,
5/27/25 11:40,22.1,16.1,15.9,,13.3,,,54,84,5.6,4.9,68,768.8,0,0,,
5/27/25 11:50,22.2,16,15.4,,13.1,,,54,83,6.5,6.3,68,768.8,0,0,,
5/27/25 12:00,22.1,16.1,15.9,,13.3,,,55,84,5.6,5.6,45,769,0,0,,
5/27/25 12:10,22,16.1,15,,13.2,,,55,83,11.2,10.1,68,768.7,0,0,,
5/27/25 12:20,22,16,15.3,,13.2,,,55,84,8.5,8.1,22,768.7,0,0,,
5/27/25 12:30,22,16.1,15.6,,12.9,,,55,82,7.6,7.2,90,768.5,0,0,,
